Tempo,G frontal,G vertical,G lateral,ID antena,RSSI,Fase,Frequencia,Atividade,Sexo,Quarto,Pessoa
210.18,0.52999,0.91636,0.088944,2,-58.0,4.9946,922.75,2,M,d1,p44
210.23,0.52999,0.91636,0.088944,2,-58.0,4.9946,922.75,2,M,d1,p44
212.5,0.50654,0.90487,0.066138,2,-57.5,5.3214,921.75,2,M,d1,p44
212.55,0.50654,0.90487,0.066138,2,-57.5,5.3214,921.75,2,M,d1,p44
212.58,0.50654,0.90487,0.066138,2,-57.5,5.3214,921.75,2,M,d1,p44
212.63,0.50654,0.90487,0.066138,2,-57.5,5.3214,921.75,2,M,d1,p44
212.68,0.50654,0.90487,0.066138,2,-57.5,5.3214,921.75,2,M,d1,p44
212.73,0.50654,0.90487,0.066138,2,-57.5,5.3214,921.75,2,M,d1,p44
213.75,0.50654,0.90487,0.066138,2,-57.0,5.1511,922.25,2,M,d1,p44
213.8,0.50654,0.90487,0.066138,2,-57.0,5.1511,922.25,2,M,d1,p44
213.83,0.50654,0.90487,0.066138,2,-57.0,5.1511,922.25,2,M,d1,p44
213.88,0.50654,0.90487,0.066138,2,-57.0,5.1511,922.25,2,M,d1,p44
213.93,0.50654,0.90487,0.066138,2,-57.0,5.1511,922.25,2,M,d1,p44
213.98,0.50654,0.90487,0.066138,2,-57.0,5.1511,922.25,2,M,d1,p44
214.25,0.50654,0.90487,0.066138,2,-58.0,5.869,920.75,2,M,d1,p44
214.3,0.50654,0.90487,0.066138,2,-58.0,5.869,920.75,2,M,d1,p44
214.33,0.50654,0.90487,0.066138,2,-58.0,5.869,920.75,2,M,d1,p44
214.38,0.50654,0.90487,0.066138,2,-58.0,5.869,920.75,2,M,d1,p44
214.43,0.50654,0.90487,0.066138,2,-58.0,5.869,920.75,2,M,d1,p44
214.48,0.50654,0.90487,0.066138,2,-58.0,5.869,920.75,2,M,d1,p44
216.25,0.51826,0.91636,0.077541,1,-69.0,0.49394,921.25,2,M,d1,p44
216.3,0.51826,0.91636,0.077541,1,-69.0,0.49394,921.25,2,M,d1,p44
216.35,0.51826,0.91636,0.077541,1,-69.0,0.49394,921.25,2,M,d1,p44
216.38,0.51826,0.91636,0.077541,1,-69.0,0.49394,921.25,2,M,d1,p44
216.43,0.51826,0.91636,0.077541,1,-69.0,0.49394,921.25,2,M,d1,p44
216.48,0.51826,0.91636,0.077541,1,-69.0,0.49394,921.25,2,M,d1,p44
217.5,0.51826,0.91636,0.077541,2,-58.5,4.5943,923.75,2,M,d1,p44
217.55,0.51826,0.91636,0.077541,2,-58.5,4.5943,923.75,2,M,d1,p44
217.58,0.51826,0.91636,0.077541,2,-58.5,4.5943,923.75,2,M,d1,p44
217.63,0.51826,0.91636,0.077541,2,-58.5,4.5943,923.75,2,M,d1,p44
217.68,0.51826,0.91636,0.077541,2,-58.5,4.5943,923.75,2,M,d1,p44
217.7,0.51826,0.91636,0.077541,2,-58.5,4.5943,923.75,2,M,d1,p44
218.5,0.51826,0.91636,0.077541,2,-57.5,5.4257,922.25,2,M,d1,p44
218.55,0.51826,0.91636,0.077541,2,-57.5,5.4257,922.25,2,M,d1,p44
218.6,0.51826,0.91636,0.077541,2,-57.5,5.4257,922.25,2,M,d1,p44
218.63,0.51826,0.91636,0.077541,2,-57.5,5.4257,922.25,2,M,d1,p44
218.68,0.51826,0.91636,0.077541,2,-57.5,5.4257,922.25,2,M,d1,p44
218.73,0.51826,0.91636,0.077541,2,-57.5,5.4257,922.25,2,M,d1,p44
219.0,0.51826,0.91636,0.077541,2,-57.5,5.9564,920.75,2,M,d1,p44
219.05,0.51826,0.91636,0.077541,2,-57.5,5.9564,920.75,2,M,d1,p44
219.1,0.51826,0.91636,0.077541,2,-57.5,5.9564,920.75,2,M,d1,p44
219.13,0.51826,0.91636,0.077541,2,-57.5,5.9564,920.75,2,M,d1,p44
219.18,0.51826,0.91636,0.077541,2,-57.5,5.9564,920.75,2,M,d1,p44
219.23,0.51826,0.91636,0.077541,2,-57.5,5.9564,920.75,2,M,d1,p44
220.75,0.49481,0.92784,0.066138,2,-58.0,5.9365,920.25,2,M,d1,p44
220.85,0.49481,0.92784,0.066138,2,-58.0,5.9365,920.25,2,M,d1,p44
220.9,0.49481,0.92784,0.066138,2,-58.0,5.9365,920.25,2,M,d1,p44
220.95,0.49481,0.92784,0.066138,2,-58.0,5.9365,920.25,2,M,d1,p44
220.98,0.49481,0.92784,0.066138,2,-58.0,5.9365,920.25,2,M,d1,p44
221.03,0.49481,0.92784,0.066138,2,-58.0,5.9365,920.25,2,M,d1,p44
221.5,0.49481,0.92784,0.066138,2,-58.0,5.7402,920.75,2,M,d1,p44
221.55,0.49481,0.92784,0.066138,2,-58.0,5.7402,920.75,2,M,d1,p44
221.58,0.49481,0.92784,0.066138,2,-58.0,5.7402,920.75,2,M,d1,p44
221.63,0.49481,0.92784,0.066138,2,-58.0,5.7402,920.75,2,M,d1,p44
221.68,0.49481,0.92784,0.066138,2,-58.0,5.7402,920.75,2,M,d1,p44
221.73,0.49481,0.92784,0.066138,2,-58.0,5.7402,920.75,2,M,d1,p44
222.5,0.49481,0.92784,0.066138,2,-57.5,5.4334,921.75,2,M,d1,p44
222.55,0.49481,0.92784,0.066138,2,-57.5,5.4334,921.75,2,M,d1,p44
222.6,0.49481,0.92784,0.066138,2,-57.5,5.4334,921.75,2,M,d1,p44
222.63,0.49481,0.92784,0.066138,2,-57.5,5.4334,921.75,2,M,d1,p44
222.68,0.49481,0.92784,0.066138,2,-57.5,5.4334,921.75,2,M,d1,p44
222.73,0.49481,0.92784,0.066138,2,-57.5,5.4334,921.75,2,M,d1,p44
223.25,0.49481,0.92784,0.066138,2,-57.5,5.2125,922.25,2,M,d1,p44
223.38,0.49481,0.92784,0.066138,2,-57.5,5.2125,922.25,2,M,d1,p44
223.4,0.49481,0.92784,0.066138,2,-57.5,5.2125,922.25,2,M,d1,p44
223.45,0.49481,0.92784,0.066138,2,-57.5,5.2125,922.25,2,M,d1,p44
223.5,0.49481,0.92784,0.066138,2,-57.5,5.2125,922.25,2,M,d1,p44
223.53,0.49481,0.92784,0.066138,2,-57.5,5.2125,922.25,2,M,d1,p44
224.0,0.49481,0.92784,0.066138,1,-67.0,0.96641,920.75,2,M,d1,p44
224.05,0.49481,0.92784,0.066138,1,-67.0,0.96641,920.75,2,M,d1,p44
224.08,0.49481,0.92784,0.066138,1,-67.0,0.96641,920.75,2,M,d1,p44
224.13,0.49481,0.92784,0.066138,1,-67.0,0.96641,920.75,2,M,d1,p44
224.18,0.49481,0.92784,0.066138,1,-67.0,0.96641,920.75,2,M,d1,p44
224.2,0.49481,0.92784,0.066138,1,-67.0,0.96641,920.75,2,M,d1,p44
226.0,0.52999,0.91636,0.088944,1,-68.0,3.453,921.25,2,M,d1,p44
226.05,0.52999,0.91636,0.088944,1,-68.0,3.453,921.25,2,M,d1,p44
226.1,0.52999,0.91636,0.088944,1,-68.0,3.453,921.25,2,M,d1,p44
226.15,0.52999,0.91636,0.088944,1,-68.0,3.453,921.25,2,M,d1,p44
226.18,0.52999,0.91636,0.088944,1,-68.0,3.453,921.25,2,M,d1,p44
226.23,0.52999,0.91636,0.088944,1,-68.0,3.453,921.25,2,M,d1,p44
227.25,0.52999,0.91636,0.088944,1,-68.5,6.1283,921.75,2,M,d1,p44
227.3,0.52999,0.91636,0.088944,1,-68.5,6.1283,921.75,2,M,d1,p44
227.35,0.52999,0.91636,0.088944,1,-68.5,6.1283,921.75,2,M,d1,p44
227.38,0.52999,0.91636,0.088944,1,-68.5,6.1283,921.75,2,M,d1,p44
227.43,0.52999,0.91636,0.088944,1,-68.5,6.1283,921.75,2,M,d1,p44
227.48,0.52999,0.91636,0.088944,1,-68.5,6.1283,921.75,2,M,d1,p44
228.5,0.52999,0.91636,0.088944,2,-57.5,5.5039,921.25,2,M,d1,p44
228.55,0.52999,0.91636,0.088944,2,-57.5,5.5039,921.25,2,M,d1,p44
228.6,0.52999,0.91636,0.088944,2,-57.5,5.5039,921.25,2,M,d1,p44
228.63,0.52999,0.91636,0.088944,2,-57.5,5.5039,921.25,2,M,d1,p44
228.68,0.52999,0.91636,0.088944,2,-57.5,5.5039,921.25,2,M,d1,p44
228.73,0.52999,0.91636,0.088944,2,-57.5,5.5039,921.25,2,M,d1,p44
230.5,0.52999,0.91636,0.088944,1,-66.5,4.5759,920.25,2,M,d1,p44
230.55,0.52999,0.91636,0.088944,1,-66.5,4.5759,920.25,2,M,d1,p44
230.6,0.52999,0.91636,0.088944,1,-66.5,4.5759,920.25,2,M,d1,p44
230.65,0.52999,0.91636,0.088944,1,-66.5,4.5759,920.25,2,M,d1,p44
230.68,0.52999,0.91636,0.088944,1,-66.5,4.5759,920.25,2,M,d1,p44
230.73,0.52999,0.91636,0.088944,1,-66.5,4.5759,920.25,2,M,d1,p44
232.75,0.45964,0.93932,0.031928,2,-58.0,5.9933,920.25,2,M,d1,p44
232.8,0.45964,0.93932,0.031928,2,-58.0,5.9933,920.25,2,M,d1,p44
232.83,0.45964,0.93932,0.031928,2,-58.0,5.9933,920.25,2,M,d1,p44
232.88,0.45964,0.93932,0.031928,2,-58.0,5.9933,920.25,2,M,d1,p44
232.93,0.45964,0.93932,0.031928,2,-58.0,5.9933,920.25,2,M,d1,p44
232.98,0.45964,0.93932,0.031928,2,-58.0,5.9933,920.25,2,M,d1,p44
233.75,0.45964,0.93932,0.031928,2,-58.0,5.6788,920.75,2,M,d1,p44
233.8,0.45964,0.93932,0.031928,2,-58.0,5.6788,920.75,2,M,d1,p44
233.85,0.45964,0.93932,0.031928,2,-58.0,5.6788,920.75,2,M,d1,p44
233.88,0.45964,0.93932,0.031928,2,-58.0,5.6788,920.75,2,M,d1,p44
233.93,0.45964,0.93932,0.031928,2,-58.0,5.6788,920.75,2,M,d1,p44
233.98,0.45964,0.93932,0.031928,2,-58.0,5.6788,920.75,2,M,d1,p44
234.5,0.45964,0.93932,0.031928,1,-68.0,6.0746,921.75,2,M,d1,p44
234.63,0.45964,0.93932,0.031928,1,-68.0,6.0746,921.75,2,M,d1,p44
234.65,0.45964,0.93932,0.031928,1,-68.0,6.0746,921.75,2,M,d1,p44
234.7,0.45964,0.93932,0.031928,1,-68.0,6.0746,921.75,2,M,d1,p44
234.75,0.45964,0.93932,0.031928,1,-68.0,6.0746,921.75,2,M,d1,p44
234.78,0.45964,0.93932,0.031928,1,-68.0,6.0746,921.75,2,M,d1,p44
235.75,0.45964,0.93932,0.031928,2,-58.0,5.6128,921.25,2,M,d1,p44
235.83,0.45964,0.93932,0.031928,2,-58.0,5.6128,921.25,2,M,d1,p44
235.88,0.45964,0.93932,0.031928,2,-58.0,5.6128,921.25,2,M,d1,p44
235.9,0.45964,0.93932,0.031928,2,-58.0,5.6128,921.25,2,M,d1,p44
235.95,0.45964,0.93932,0.031928,2,-58.0,5.6128,921.25,2,M,d1,p44
236.0,0.45964,0.93932,0.031928,2,-58.0,5.6128,921.25,2,M,d1,p44
240.25,0.55344,0.90487,0.088944,1,-67.0,1.5616,920.25,2,M,d1,p44
240.3,0.55344,0.90487,0.088944,1,-67.0,1.5616,920.25,2,M,d1,p44
240.33,0.55344,0.90487,0.088944,1,-67.0,1.5616,920.25,2,M,d1,p44
240.38,0.55344,0.90487,0.088944,1,-67.0,1.5616,920.25,2,M,d1,p44
240.43,0.55344,0.90487,0.088944,1,-67.0,1.5616,920.25,2,M,d1,p44
240.45,0.55344,0.90487,0.088944,1,-67.0,1.5616,920.25,2,M,d1,p44
242.75,0.74105,0.82449,0.18017,1,-66.5,4.7216,920.25,2,M,d1,p44
242.9,0.74105,0.82449,0.18017,1,-66.5,4.7216,920.25,2,M,d1,p44
242.95,0.74105,0.82449,0.18017,1,-66.5,4.7216,920.25,2,M,d1,p44
242.98,0.74105,0.82449,0.18017,1,-66.5,4.7216,920.25,2,M,d1,p44
243.03,0.74105,0.82449,0.18017,1,-66.5,4.7216,920.25,2,M,d1,p44
243.05,0.74105,0.82449,0.18017,1,-66.5,4.7216,920.25,2,M,d1,p44
245.25,0.74105,0.82449,0.18017,2,-58.0,6.1313,920.25,2,M,d1,p44
245.3,0.74105,0.82449,0.18017,2,-58.0,6.1313,920.25,2,M,d1,p44
245.35,0.74105,0.82449,0.18017,2,-58.0,6.1313,920.25,2,M,d1,p44
245.4,0.74105,0.82449,0.18017,2,-58.0,6.1313,920.25,2,M,d1,p44
245.43,0.74105,0.82449,0.18017,2,-58.0,6.1313,920.25,2,M,d1,p44
245.48,0.74105,0.82449,0.18017,2,-58.0,6.1313,920.25,2,M,d1,p44
248.25,0.67069,0.87042,0.15736,2,-59.0,4.197,924.25,2,M,d1,p44
248.33,0.67069,0.87042,0.15736,2,-59.0,4.197,924.25,2,M,d1,p44
248.35,0.67069,0.87042,0.15736,2,-59.0,4.197,924.25,2,M,d1,p44
248.4,0.67069,0.87042,0.15736,2,-59.0,4.197,924.25,2,M,d1,p44
248.45,0.67069,0.87042,0.15736,2,-59.0,4.197,924.25,2,M,d1,p44
248.48,0.67069,0.87042,0.15736,2,-59.0,4.197,924.25,2,M,d1,p44
249.75,0.67069,0.87042,0.15736,2,-58.0,1.6935,923.25,2,M,d1,p44
249.8,0.67069,0.87042,0.15736,2,-58.0,1.6935,923.25,2,M,d1,p44
249.83,0.67069,0.87042,0.15736,2,-58.0,1.6935,923.25,2,M,d1,p44
249.88,0.67069,0.87042,0.15736,2,-58.0,1.6935,923.25,2,M,d1,p44
249.93,0.67069,0.87042,0.15736,2,-58.0,1.6935,923.25,2,M,d1,p44
249.98,0.67069,0.87042,0.15736,2,-58.0,1.6935,923.25,2,M,d1,p44
250.5,0.67069,0.87042,0.15736,2,-57.0,5.754,921.25,2,M,d1,p44
250.6,0.67069,0.87042,0.15736,2,-57.0,5.754,921.25,2,M,d1,p44
250.65,0.67069,0.87042,0.15736,2,-57.0,5.754,921.25,2,M,d1,p44
250.7,0.67069,0.87042,0.15736,2,-57.0,5.754,921.25,2,M,d1,p44
250.73,0.67069,0.87042,0.15736,2,-57.0,5.754,921.25,2,M,d1,p44
250.78,0.67069,0.87042,0.15736,2,-57.0,5.754,921.25,2,M,d1,p44
253.25,0.55344,0.89339,0.088944,2,-60.5,0.77159,925.25,2,M,d1,p44
253.3,0.55344,0.89339,0.088944,2,-60.5,0.77159,925.25,2,M,d1,p44
253.33,0.55344,0.89339,0.088944,2,-60.5,0.77159,925.25,2,M,d1,p44
253.38,0.55344,0.89339,0.088944,2,-60.5,0.77159,925.25,2,M,d1,p44
253.43,0.55344,0.89339,0.088944,2,-60.5,0.77159,925.25,2,M,d1,p44
253.45,0.55344,0.89339,0.088944,2,-60.5,0.77159,925.25,2,M,d1,p44
255.25,0.55344,0.89339,0.088944,2,-58.5,1.1658,924.25,2,M,d1,p44
255.3,0.55344,0.89339,0.088944,2,-58.5,1.1658,924.25,2,M,d1,p44
255.35,0.55344,0.89339,0.088944,2,-58.5,1.1658,924.25,2,M,d1,p44
255.4,0.55344,0.89339,0.088944,2,-58.5,1.1658,924.25,2,M,d1,p44
255.43,0.55344,0.89339,0.088944,2,-58.5,1.1658,924.25,2,M,d1,p44
255.48,0.55344,0.89339,0.088944,2,-58.5,1.1658,924.25,2,M,d1,p44
258.25,0.63552,0.85894,0.12315,1,-68.0,4.1203,920.75,2,M,d1,p44
258.32,0.63552,0.85894,0.12315,1,-68.0,4.1203,920.75,2,M,d1,p44
258.35,0.63552,0.85894,0.12315,1,-68.0,4.1203,920.75,2,M,d1,p44
258.4,0.63552,0.85894,0.12315,1,-68.0,4.1203,920.75,2,M,d1,p44
258.45,0.63552,0.85894,0.12315,1,-68.0,4.1203,920.75,2,M,d1,p44
258.48,0.63552,0.85894,0.12315,1,-68.0,4.1203,920.75,2,M,d1,p44
260.25,0.63552,0.85894,0.12315,2,-59.0,1.2671,924.25,2,M,d1,p44
260.32,0.63552,0.85894,0.12315,2,-59.0,1.2671,924.25,2,M,d1,p44
260.38,0.63552,0.85894,0.12315,2,-59.0,1.2671,924.25,2,M,d1,p44
260.4,0.63552,0.85894,0.12315,2,-59.0,1.2671,924.25,2,M,d1,p44
260.45,0.63552,0.85894,0.12315,2,-59.0,1.2671,924.25,2,M,d1,p44
260.5,0.63552,0.85894,0.12315,2,-59.0,1.2671,924.25,2,M,d1,p44
263.0,0.64724,0.85894,0.12315,2,-60.5,0.72711,925.25,2,M,d1,p44
263.13,0.64724,0.85894,0.12315,2,-60.5,0.72711,925.25,2,M,d1,p44
263.18,0.64724,0.85894,0.12315,2,-60.5,0.72711,925.25,2,M,d1,p44
263.23,0.64724,0.85894,0.12315,2,-60.5,0.72711,925.25,2,M,d1,p44
263.25,0.64724,0.85894,0.12315,2,-60.5,0.72711,925.25,2,M,d1,p44
263.3,0.64724,0.85894,0.12315,2,-60.5,0.72711,925.25,2,M,d1,p44
264.75,0.64724,0.85894,0.12315,1,-68.0,1.7211,920.25,2,M,d1,p44
264.8,0.64724,0.85894,0.12315,1,-68.0,1.7211,920.25,2,M,d1,p44
264.82,0.64724,0.85894,0.12315,1,-68.0,1.7211,920.25,2,M,d1,p44
264.93,0.64724,0.85894,0.12315,1,-68.0,1.7211,920.25,2,M,d1,p44
264.95,0.64724,0.85894,0.12315,1,-68.0,1.7211,920.25,2,M,d1,p44
265.0,0.64724,0.85894,0.12315,1,-68.0,1.7211,920.25,2,M,d1,p44
266.5,0.64724,0.85894,0.12315,2,-59.0,4.6418,923.75,2,M,d1,p44
266.65,0.64724,0.85894,0.12315,2,-59.0,4.6418,923.75,2,M,d1,p44
266.68,0.64724,0.85894,0.12315,2,-59.0,4.6418,923.75,2,M,d1,p44
266.73,0.64724,0.85894,0.12315,2,-59.0,4.6418,923.75,2,M,d1,p44
266.78,0.64724,0.85894,0.12315,2,-59.0,4.6418,923.75,2,M,d1,p44
266.8,0.64724,0.85894,0.12315,2,-59.0,4.6418,923.75,2,M,d1,p44
271.0,0.55344,0.88191,0.077541,2,-58.0,4.9364,922.75,2,M,d1,p44
271.05,0.55344,0.88191,0.077541,2,-58.0,4.9364,922.75,2,M,d1,p44
271.1,0.55344,0.88191,0.077541,2,-58.0,4.9364,922.75,2,M,d1,p44
271.13,0.55344,0.88191,0.077541,2,-58.0,4.9364,922.75,2,M,d1,p44
271.18,0.55344,0.88191,0.077541,2,-58.0,4.9364,922.75,2,M,d1,p44
271.23,0.55344,0.88191,0.077541,2,-58.0,4.9364,922.75,2,M,d1,p44
272.75,0.55344,0.88191,0.077541,1,-68.0,1.1689,920.75,2,M,d1,p44
272.88,0.55344,0.88191,0.077541,1,-68.0,1.1689,920.75,2,M,d1,p44
272.9,0.55344,0.88191,0.077541,1,-68.0,1.1689,920.75,2,M,d1,p44
272.95,0.55344,0.88191,0.077541,1,-68.0,1.1689,920.75,2,M,d1,p44
272.98,0.55344,0.88191,0.077541,1,-68.0,1.1689,920.75,2,M,d1,p44
273.03,0.55344,0.88191,0.077541,1,-68.0,1.1689,920.75,2,M,d1,p44
275.25,0.54171,0.89339,0.077541,1,-67.5,4.3197,920.75,2,M,d1,p44
275.3,0.54171,0.89339,0.077541,1,-67.5,4.3197,920.75,2,M,d1,p44
275.32,0.54171,0.89339,0.077541,1,-67.5,4.3197,920.75,2,M,d1,p44
275.38,0.54171,0.89339,0.077541,1,-67.5,4.3197,920.75,2,M,d1,p44
275.43,0.54171,0.89339,0.077541,1,-67.5,4.3197,920.75,2,M,d1,p44
275.45,0.54171,0.89339,0.077541,1,-67.5,4.3197,920.75,2,M,d1,p44
276.25,0.54171,0.89339,0.077541,2,-57.5,1.5723,923.75,2,M,d1,p44
276.3,0.54171,0.89339,0.077541,2,-57.5,1.5723,923.75,2,M,d1,p44
276.35,0.54171,0.89339,0.077541,2,-57.5,1.5723,923.75,2,M,d1,p44
276.38,0.54171,0.89339,0.077541,2,-57.5,1.5723,923.75,2,M,d1,p44
276.43,0.54171,0.89339,0.077541,2,-57.5,1.5723,923.75,2,M,d1,p44
276.48,0.54171,0.89339,0.077541,2,-57.5,1.5723,923.75,2,M,d1,p44
278.5,0.50654,0.91636,0.066138,2,-57.5,1.3944,923.75,2,M,d1,p44
278.55,0.50654,0.91636,0.066138,2,-57.5,1.3944,923.75,2,M,d1,p44
278.6,0.50654,0.91636,0.066138,2,-57.5,1.3944,923.75,2,M,d1,p44
278.63,0.50654,0.91636,0.066138,2,-57.5,1.3944,923.75,2,M,d1,p44
278.68,0.50654,0.91636,0.066138,2,-57.5,1.3944,923.75,2,M,d1,p44
278.73,0.50654,0.91636,0.066138,2,-57.5,1.3944,923.75,2,M,d1,p44
280.0,0.50654,0.91636,0.066138,2,-60.0,0.95567,925.25,2,M,d1,p44
280.05,0.50654,0.91636,0.066138,2,-60.0,0.95567,925.25,2,M,d1,p44
280.1,0.50654,0.91636,0.066138,2,-60.0,0.95567,925.25,2,M,d1,p44
280.13,0.50654,0.91636,0.066138,2,-60.0,0.95567,925.25,2,M,d1,p44
280.18,0.50654,0.91636,0.066138,2,-60.0,0.95567,925.25,2,M,d1,p44
280.23,0.50654,0.91636,0.066138,2,-60.0,0.95567,925.25,2,M,d1,p44
282.5,0.55344,0.90487,0.10035,2,-57.5,5.8215,920.75,2,M,d1,p44
282.55,0.55344,0.90487,0.10035,2,-57.5,5.8215,920.75,2,M,d1,p44
282.57,0.55344,0.90487,0.10035,2,-57.5,5.8215,920.75,2,M,d1,p44
282.63,0.55344,0.90487,0.10035,2,-57.5,5.8215,920.75,2,M,d1,p44
282.68,0.55344,0.90487,0.10035,2,-57.5,5.8215,920.75,2,M,d1,p44
282.73,0.55344,0.90487,0.10035,2,-57.5,5.8215,920.75,2,M,d1,p44
283.25,0.55344,0.90487,0.10035,2,-57.5,5.418,921.75,2,M,d1,p44
283.35,0.55344,0.90487,0.10035,2,-57.5,5.418,921.75,2,M,d1,p44
283.4,0.55344,0.90487,0.10035,2,-57.5,5.418,921.75,2,M,d1,p44
283.45,0.55344,0.90487,0.10035,2,-57.5,5.418,921.75,2,M,d1,p44
283.48,0.55344,0.90487,0.10035,2,-57.5,5.418,921.75,2,M,d1,p44
283.53,0.55344,0.90487,0.10035,2,-57.5,5.418,921.75,2,M,d1,p44
284.0,0.55344,0.90487,0.10035,1,-68.0,4.6832,920.25,2,M,d1,p44
284.05,0.55344,0.90487,0.10035,1,-68.0,4.6832,920.25,2,M,d1,p44
284.07,0.55344,0.90487,0.10035,1,-68.0,4.6832,920.25,2,M,d1,p44
284.13,0.55344,0.90487,0.10035,1,-68.0,4.6832,920.25,2,M,d1,p44
284.18,0.55344,0.90487,0.10035,1,-68.0,4.6832,920.25,2,M,d1,p44
284.23,0.55344,0.90487,0.10035,1,-68.0,4.6832,920.25,2,M,d1,p44
285.0,0.55344,0.90487,0.10035,2,-59.0,0.79153,925.25,2,M,d1,p44
285.05,0.55344,0.90487,0.10035,2,-59.0,0.79153,925.25,2,M,d1,p44
285.1,0.55344,0.90487,0.10035,2,-59.0,0.79153,925.25,2,M,d1,p44
285.15,0.55344,0.90487,0.10035,2,-59.0,0.79153,925.25,2,M,d1,p44
285.18,0.55344,0.90487,0.10035,2,-59.0,0.79153,925.25,2,M,d1,p44
285.23,0.55344,0.90487,0.10035,2,-59.0,0.79153,925.25,2,M,d1,p44
286.25,0.55344,0.90487,0.10035,2,-58.0,4.7063,923.25,2,M,d1,p44
286.3,0.55344,0.90487,0.10035,2,-58.0,4.7063,923.25,2,M,d1,p44
286.32,0.55344,0.90487,0.10035,2,-58.0,4.7063,923.25,2,M,d1,p44
286.38,0.55344,0.90487,0.10035,2,-58.0,4.7063,923.25,2,M,d1,p44
286.43,0.55344,0.90487,0.10035,2,-58.0,4.7063,923.25,2,M,d1,p44
286.45,0.55344,0.90487,0.10035,2,-58.0,4.7063,923.25,2,M,d1,p44
288.0,0.55344,0.89339,0.088944,2,-57.0,5.1664,922.75,2,M,d1,p44
288.1,0.55344,0.89339,0.088944,2,-57.0,5.1664,922.75,2,M,d1,p44
288.15,0.55344,0.89339,0.088944,2,-57.0,5.1664,922.75,2,M,d1,p44
288.18,0.55344,0.89339,0.088944,2,-57.0,5.1664,922.75,2,M,d1,p44
288.23,0.55344,0.89339,0.088944,2,-57.0,5.1664,922.75,2,M,d1,p44
288.28,0.55344,0.89339,0.088944,2,-57.0,5.1664,922.75,2,M,d1,p44
289.25,0.55344,0.89339,0.088944,2,-56.5,6.208,921.25,2,M,d1,p44
289.3,0.55344,0.89339,0.088944,2,-56.5,6.208,921.25,2,M,d1,p44
289.35,0.55344,0.89339,0.088944,2,-56.5,6.208,921.25,2,M,d1,p44
289.4,0.55344,0.89339,0.088944,2,-56.5,6.208,921.25,2,M,d1,p44
289.43,0.55344,0.89339,0.088944,2,-56.5,6.208,921.25,2,M,d1,p44
289.48,0.55344,0.89339,0.088944,2,-56.5,6.208,921.25,2,M,d1,p44
290.0,0.37756,0.96229,0.031928,2,-57.0,4.5314,924.75,2,M,d1,p44
290.13,0.37756,0.96229,0.031928,2,-57.0,4.5314,924.75,2,M,d1,p44
290.18,0.37756,0.96229,0.031928,2,-57.0,4.5314,924.75,2,M,d1,p44
290.2,0.37756,0.96229,0.031928,2,-57.0,4.5314,924.75,2,M,d1,p44
290.25,0.37756,0.96229,0.031928,2,-57.0,4.5314,924.75,2,M,d1,p44
290.3,0.37756,0.96229,0.031928,2,-57.0,4.5314,924.75,2,M,d1,p44
291.5,0.64724,0.87042,0.14596,2,-57.5,0.35435,920.25,2,M,d1,p44
291.55,0.64724,0.87042,0.14596,2,-57.5,0.35435,920.25,2,M,d1,p44
291.57,0.64724,0.87042,0.14596,2,-57.5,0.35435,920.25,2,M,d1,p44
291.63,0.64724,0.87042,0.14596,2,-57.5,0.35435,920.25,2,M,d1,p44
291.68,0.64724,0.87042,0.14596,2,-57.5,0.35435,920.25,2,M,d1,p44
291.73,0.64724,0.87042,0.14596,2,-57.5,0.35435,920.25,2,M,d1,p44
292.25,0.64724,0.87042,0.14596,2,-57.0,6.2356,920.75,2,M,d1,p44
292.35,0.64724,0.87042,0.14596,2,-57.0,6.2356,920.75,2,M,d1,p44
292.4,0.64724,0.87042,0.14596,2,-57.0,6.2356,920.75,2,M,d1,p44
292.45,0.64724,0.87042,0.14596,2,-57.0,6.2356,920.75,2,M,d1,p44
292.48,0.64724,0.87042,0.14596,2,-57.0,6.2356,920.75,2,M,d1,p44
292.53,0.64724,0.87042,0.14596,2,-57.0,6.2356,920.75,2,M,d1,p44
292.75,0.64724,0.87042,0.14596,2,-57.5,4.9548,922.75,2,M,d1,p44
292.8,0.64724,0.87042,0.14596,2,-57.5,4.9548,922.75,2,M,d1,p44
292.82,0.64724,0.87042,0.14596,2,-57.5,4.9548,922.75,2,M,d1,p44
292.88,0.64724,0.87042,0.14596,2,-57.5,4.9548,922.75,2,M,d1,p44
292.93,0.64724,0.87042,0.14596,2,-57.5,4.9548,922.75,2,M,d1,p44
292.98,0.64724,0.87042,0.14596,2,-57.5,4.9548,922.75,2,M,d1,p44
295.5,0.64724,0.87042,0.14596,1,-68.0,0.35435,921.75,2,M,d1,p44
295.6,0.64724,0.87042,0.14596,1,-68.0,0.35435,921.75,2,M,d1,p44
295.65,0.64724,0.87042,0.14596,1,-68.0,0.35435,921.75,2,M,d1,p44
295.7,0.64724,0.87042,0.14596,1,-68.0,0.35435,921.75,2,M,d1,p44
295.73,0.64724,0.87042,0.14596,1,-68.0,0.35435,921.75,2,M,d1,p44
295.78,0.64724,0.87042,0.14596,1,-68.0,0.35435,921.75,2,M,d1,p44
297.75,0.54171,0.89339,0.088944,2,-57.0,5.6635,921.75,2,M,d1,p44
297.82,0.54171,0.89339,0.088944,2,-57.0,5.6635,921.75,2,M,d1,p44
